"Codice";"Formula";"Formula"
"50015INHO0002";"3,11";"3,11"
"50732JJSH0000";"0,26";"0,26"
"50797BLBR0000";"1,03";"1,03"
"00001SKAP0017";"2,6";"2,6"
"00001SLIG0031";"1,9";"1,9"
"00001SLIG0034";"1,9";"1,9"
"00001SLIG0035";"1,9";"1,9"
"00001SLIG0036";"1,9";"1,9"
"00002IRVE0089";"4,3";"4,3"
"00002KP300001";"7,5";"7,5"
"00002MMEG0042";"5,3";"5,3"
"00002MMIN0076";"3";"3"
"00002RCOL0064";"2,5";"2,5"
"00002ULTI0032";"2,8";"2,8"
"00002ULXM0043";"2,8";"2,8"
"00002URAG0477";"2,8";"2,8"
"00002XIII0019";"10";"10"
"00002XMEN0211";"3,3";"3,3"
"00026FDCH0157";"3";"3"
"00108ATAA0001";"16,99";"16,99"
"00783COND0002";"5,9";"5,9"
"00783IGCA0002";"17,9";"17,9"
"00783IRON0001";"11,9";"11,9"
"00783STAN0002";"5,9";"5,9"
"50008NORT0002";"3,11";"3,11"
"50015FEAR0003";"3,11";"3,11"
"50015WIMA0011";"4,16";"4,16"
"50082HM070014";"6,24";"6,24"
"50518HASS0007";"3,65";"3,65"
"50715PUKA0001";"10,36";"10,36"
"00001EXPR0110";"4,2";"4,2"
"00001JOST0039";"2,7";"2,7"
"00001NEMR0003";"2,7";"2,7"
"00001SHOT0104";"3,9";"3,9"
"00001SLIG0184";"4,2";"4,2"
"00228LLDB0004";"4,95";"4,95"
"00228SB2S0005";"1,95";"1,95"
"50008ACTI0860";"3,11";"3,11"
"50014NEWT0062";"13,52";"13,52"
"50015PARO0001";"3,65";"3,65"
"50015PROO0003";"3,11";"3,11"
"50017DARD0103";"3,11";"3,11"
"50040WWBE0002";"18,92";"18,92"
"50040WWBE0004";"18,92";"18,92"
"50040WWDE0002";"18,92";"18,92"
"50040WWDE0003";"18,92";"18,92"
"50116PHAN0004";"10,4";"10,4"
"00001ACTI0048";"2,1";"2,1"
"00001TECH0033";"1,9";"1,9"
"00001TECH0043";"1,9";"1,9"
"00001TECH0044";"1,9";"1,9"
"00001TECH0045";"1,9";"1,9"
"00001TECH0046";"1,9";"1,9"
"00001TECH0047";"1,9";"1,9"
"00001TECH0048";"1,9";"1,9"
"00001TECH0049";"1,9";"1,9"
"00001TECH0050";"1,9";"1,9"
"00001TECH0051";"1,9";"1,9"
"00001TECH0052";"1,9";"1,9"
"00001TECH0053";"1,9";"1,9"
"00001TECH0054";"1,9";"1,9"
"00001TECH0055";"1,9";"1,9"
"00001TECH0056";"2,6";"2,6"
"00001TECH0057";"2,6";"2,6"
"00001TECH0058";"2,6";"2,6"
"00001TECH0059";"2,6";"2,6"
"00001TECH0060";"2,6";"2,6"
"00001TECH0062";"2,6";"2,6"
"00001TECH0063";"2,6";"2,6"
"00002FUMA0008";"3,5";"3,5"
"00002HOCL0003";"5";"5"
"00002HUXH0017";"3,5";"3,5"
"00002HUXH0018";"3,9";"3,9"
"00002MERU0001";"5,5";"5,5"
"00002MERU0002";"5,5";"5,5"
"00002SLDC0013";"4";"4"
"00002SLDC0019";"4";"4"
"00002SLDC0031";"4";"4"
"00002TDSC0011";"6,99";"6,99"
"00002URAG0476";"2,8";"2,8"
"00002X___0006";"4";"4"
"00002X___0011";"4";"4"
"00002X___0015";"4";"4"
"00028DA130012";"2,7";"2,7"
"00028ECOM0231";"10";"10"
"00028EUTU0088";"8";"8"
"00028JODO0055";"2,7";"2,7"
"00043DANS0094";"2,7";"2,7"
"00043NATA0199";"2,7";"2,7"
"00043SPMN0017";"4,8";"4,8"
"00043SPNN0017";"4,8";"4,8"
"00043TEX_0567";"2,7";"2,7"
"00043ZAGO0561";"2,7";"2,7"
"00127ERPI0005";"18";"18"
"00228BOBO0003";"5,5";"5,5"
"00228CYOR0003";"5,95";"5,95"
"00228DCLS0002";"9,95";"9,95"
"00228HELL0033";"5,95";"5,95"
"00228JUST0003";"4,5";"4,5"
"00228LOBO0004";"8,95";"8,95"
"00228MMAN0001";"13,95";"13,95"
"00228SMAN0008";"2,95";"2,95"
"0022852__0035";"1,75";"1,75"
"00386RARE0001";"14,83";"14,83"
"00607GMEX0001";"218,18";"218,18"
"00607MZEX0001";"218,18";"218,18"
"00611TGTO0001";"14";"14"
"00639DSZB0000";"12,84";"12,84"
"00639DTAZ0000";"26,68";"26,68"
"00639TPBP0001";"14,88";"14,88"
"00777MOTE0002";"14,84";"14,84"
"00803DNMS0001";"10,33";"10,33"
"50007GBTD0002";"3,65";"3,65"
"50007SCRE0002";"3,11";"3,11"
"50008WOOW0002";"3,11";"3,11"
"50015CIRL0002";"3,11";"3,11"
"50015MAMI0004";"3,11";"3,11"
"50022PRE80001";"4,69";"4,69"
"50036NEW70011";"14,17";"14,17"
"50573FAKI0004";"4,16";"4,16"
"50652THIB0001";"4,12";"4,12"
"50657CHAN0001";"57,85";"57,85"
"50691LOCO0001";"3,65";"3,65"
"50691PRIM0002";"4,12";"4,12"
"50691RFAF0001";"4,12";"4,12"
"50752ROAD0006";"2,61";"2,61"
"50793DRCR0002";"3,38";"3,38"
"00228VPOB0005";"0,95";"0,95"
"00001ACTI0171";"3,5";"3,5"
"00001AMIC0004";"3,3";"3,3"
"00001AMIC0005";"3,3";"3,3"
"00001AMIC0007";"3,3";"3,3"
"00001ANST0028";"4,2";"4,2"
"00001DQUE0001";"2,1";"2,1"
"00001FAN_0102";"3,9";"3,9"
"00001KAEX0115";"4,2";"4,2"
"00001KAPP0148";"6";"6"
"00001KEIJ0095";"3,5";"3,5"
"00001POBR0032";"3,3";"3,3"
"00001POBR0098";"4,2";"4,2"
"00001TECH0073";"3,3";"3,3"
"00001TECH0084";"3,9";"3,9"
"00001TECH0085";"3,9";"3,9"
"00001TECH0086";"3,9";"3,9"
"00001TECH0088";"3,9";"3,9"
"00001TECH0094";"3,1";"3,1"
"00001UP__0047";"4,2";"4,2"
"00001VGAR0026";"2,6";"2,6"
"00001VGAR0043";"2,6";"2,6"
"00001YOUN0034";"1,9";"1,9"
"00001YOUN0035";"1,9";"1,9"
"00001YOUN0036";"1,9";"1,9"
"00001YOUN0041";"1,9";"1,9"
"00001YOUN0044";"1,9";"1,9"
"00001YOUN0045";"1,9";"1,9"
"00001YOUN0046";"1,9";"1,9"
"00001YOUN0047";"1,9";"1,9"
"00001YOUN0049";"1,9";"1,9"
"00001YOUN0050";"1,9";"1,9"
"00001YOUN0051";"1,9";"1,9"
"00001YOUN0052";"1,9";"1,9"
"00001YOUN0053";"1,9";"1,9"
"00001YOUN0054";"1,9";"1,9"
"00001YOUN0055";"1,9";"1,9"
"00001YOUN0056";"1,9";"1,9"
"00001YOUN0057";"1,9";"1,9"
"00001YOUN0058";"1,9";"1,9"
"00001YOUN0059";"1,9";"1,9"
"00001YOUN0060";"1,9";"1,9"
"00001YOUN0061";"1,9";"1,9"
"00001YOUN0062";"1,9";"1,9"
"00001YOUN0063";"1,9";"1,9"
"00001YOUN0064";"1,9";"1,9"
"00001YOUN0065";"1,9";"1,9"
"00001YOUN0066";"1,9";"1,9"
"00001YOUN0067";"1,9";"1,9"
"00001YOUN0068";"1,9";"1,9"
"00001YOUN0069";"1,9";"1,9"
"00001YOUN0070";"1,9";"1,9"
"00001YOUN0071";"1,9";"1,9"
"00001YOUN0072";"1,9";"1,9"
"00001YOUN0073";"1,9";"1,9"
"00001YOUN0074";"1,9";"1,9"
"00001YOUN0077";"1,9";"1,9"
"00001YOUN0078";"1,9";"1,9"
"00001YOUN0079";"1,9";"1,9"
"00001YOUN0080";"1,9";"1,9"
"00001YOUN0081";"2,6";"2,6"
"00002ILYB0003";"4";"4"
"00002MAMI0033";"4";"4"
"00002MAMI0045";"4";"4"
"00002MAMI0046";"4";"4"
"00002SHAM0004";"4";"4"
"00002SHAM0005";"4";"4"
"00002SHAM0008";"4,5";"4,5"
"00004HICS0002";"3,9";"3,9"
"00043JULI0112";"3,2";"3,2"
"00052AUTH0005";"11,5";"11,5"
"00110SKIN0001";"16";"16"
"00228PUFF0005";"5,95";"5,95"
"00539MMJC0001";"113,23";"113,23"
"00977AKUM0002";"5,5";"5,5"
"00977BLAL0002";"5,9";"5,9"
"00977CAFR0001";"5,9";"5,9"
"00977HOCO0001";"7,5";"7,5"
"00977LOBE0001";"5,9";"5,9"
"00977LOST0002";"5,9";"5,9"
"00977MANH0001";"5,9";"5,9"
"00977NABI0001";"7";"7"
"00977PRIE0002";"5,9";"5,9"
"00977RESE0001";"5,9";"5,9"
"00977VEVV0002";"5,9";"5,9"
"00977VEVV0003";"5,9";"5,9"
"00001ATWS0001";"9,3";"9,3"
"00001CLDF0001";"5";"5"
"00001EXCO0001";"4,2";"4,2"
"00001GHOS0045";"4,2";"4,2"
"00001KAEX0003";"3,9";"3,9"
"00001KMPR0005";"5";"5"
"00001KMPR0012";"4,5";"4,5"
"00001MPPM0001";"4,2";"4,2"
"00001NEVL0118";"2,1";"2,1"
"00001SKAP0156";"4,2";"4,2"
"00035ADAN0196";"1";"1"
"00151KMK20004";"5,49";"5,49"
"00560BASC0001";"5,9";"5,9"
"00560LOVE0001";"5,9";"5,9"
"00560TSUM0001";"5,9";"5,9"
"00560YAYA0005";"5,9";"5,9"
"00001POBR0028";"3,3";"3,3"
"00043BREN0058";"3";"3"
"00043MART0294";"4,7";"4,7"
"00067JG250001";"10";"10"
"00067KOTA0001";"9,99";"9,99"
"00228BOBO0001";"5,5";"5,5"
"00228CJSO0001";"14,95";"14,95"
"00228JUST0002";"4,5";"4,5"
"00228LUCI0007";"14,95";"14,95"
"00228POPE0001";"25";"25"
"00228PUFF0004";"5,95";"5,95"
"00228USFW0001";"13,95";"13,95"
"00228VPOB0004";"12,95";"12,95"
"00264INUI0002";"7,9";"7,9"
"00301LDDJ0004";"12,9";"12,9"
"00323DBIS0001";"35";"35"
"00327PRFB0001";"15";"15"
"00385DXGP0001";"12,84";"12,84"
"00464GHWO0001";"17";"17"
"00464LCOR0001";"17";"17"
"00464LINE0001";"24";"24"
"00464OLBO0008";"9,9";"9,9"
"00464TPBA0001";"16,5";"16,5"
"00842MEGA0126";"1,2";"1,2"
"00863CCAD0014";"5,78";"5,78"
"00977PERE0001";"5,9";"5,9"
"00977WANT0001";"5,9";"5,9"
"00977WARA0001";"5,9";"5,9"
"00990PRDE0001";"8";"8"
"01035FANT0001";"9";"9"
"50008NORT0001";"3,11";"3,11"
"50014INSI0098";"6,24";"6,24"
"50015AODA0001";"15,61";"15,61"
"50015FEAR0002";"3,11";"3,11"
"50015INHO0001";"3,11";"3,11"
"50015WIMA0010";"4,16";"4,16"
"50033RESU0001";"3,65";"3,65"
"50033WOSO0001";"12,45";"12,45"
"50040POFR0011";"28,66";"28,66"
"50040WWHU0002";"18,92";"18,92"
"50040WWHU0003";"18,92";"18,92"
"50040WWHU0004";"18,92";"18,92"
"50040WWRO0002";"18,92";"18,92"
"50040WWRO0003";"18,92";"18,92"
"50040WWRO0004";"18,92";"18,92"
"50040WWWA0002";"18,92";"18,92"
"50040WWWA0003";"18,92";"18,92"
"50040WWWA0004";"18,92";"18,92"
"50040WWWL0002";"18,92";"18,92"
"50040WWWL0003";"18,92";"18,92"
"50040WWWL0004";"18,92";"18,92"
"50082HM070013";"6,24";"6,24"
"50357SBIP0001";"28,89";"28,89"
"50672IATM0000";"2,61";"2,61"
"00094CSM80001";"0";"0"
"00002BUPO0001";"10";"10"
"00002DNAR0010";"12,32";"12,32"
"00002DPKI0002";"20,58";"20,58"
"00002FAN40279";"3,3";"3,3"
"00002FATH0015";"4";"4"
"00002GAME0001";"13";"13"
"00002GURS0001";"20";"20"
"00002ILOR0001";"25";"25"
"00002MALO0086";"4,3";"4,3"
"00002MGNO0044";"4,9";"4,9"
"00002SIN_0001";"5,9";"5,9"
"00002SPIC0028";"3,3";"3,3"
"00002TRBL0004";"4,9";"4,9"
"00002TURA0027";"3,3";"3,3"
"00002ULFF0021";"2,8";"2,8"
"00002ULSP0054";"2,8";"2,8"
"00002VRCO0004";"2,8";"2,8"
"00002WOLV0216";"3,3";"3,3"
"00002XMEN0210";"3,3";"3,3"
"00002XMUN0153";"3,8";"3,8"
"00076BECK0014";"6,5";"6,5"
"00076DNA20003";"12,39";"12,39"
"00076HANA0014";"4,5";"4,5"
"00228ARPP0001";"11,95";"11,95"
"00228BINA0003";"25";"25"
"00228CJSA0001";"8,95";"8,95"
"00228CYOR0002";"5,95";"5,95"
"00228DGMV0001";"9,95";"9,95"
"00228LOBO0003";"8,95";"8,95"
"00228SB2S0004";"1,95";"1,95"
"00228STDU0001";"25";"25"
"0022852__0031";"1,75";"1,75"
"00385KWSP0000";"39,62";"39,62"
"00611SCDF0056";"4,4";"4,4"
"00639NJSP0001";"15,62";"15,62"
"00639NJZP0001";"12,84";"12,84"
"00765ALIS0001";"26";"26"
"00977HERO0004";"5,9";"5,9"
"00977JTLQ0005";"6,2";"6,2"
"00990BECW0002";"9,9";"9,9"
"00990SDAK0001";"8";"8"
"01056ESOR0003";"5,9";"5,9"
"01056SWSI0001";"9,9";"9,9"
"00001GHOS0048";"4,2";"4,2"
"00001SKAP0154";"7";"7"
"00001TECH0164";"3,3";"3,3"
"00002ANHE0044";"2,2";"2,2"
"00002BCSN0008";"5";"5"
"00002KEKK0006";"5,5";"5,5"
"00002MMIN0071";"2,8";"2,8"
"00002PMT20003";"5,5";"5,5"
"00002SEPB0016";"10";"10"
"00002SHMO0007";"5,9";"5,9"
"00002URAG0475";"2,8";"2,8"
"00002WICC0002";"15";"15"
"00002YUNS0033";"4";"4"
"00107NRDC0001";"40";"40"
"00572RICU0001";"18";"18"
"00001DBPE0024";"4";"4"
"00001EXPR0109";"4,2";"4,2"
"00001GUUN0023";"6";"6"
"00001JOST0038";"2,7";"2,7"
"00001NEMR0002";"2,7";"2,7"
"00001SHOT0103";"3,9";"3,9"
"00001SLIG0183";"4,2";"4,2"
"00002VRCO0003";"2,8";"2,8"
"00043TEX_0566";"2,7";"2,7"
"00076SAIB0001";"19,6";"19,6"
"00213NEWS0002";"0";"0"
"00436LAGO0003";"5";"5"
"00609N7HO0001";"11,53";"11,53"
"00609N7HO0002";"11,53";"11,53"
"00609N7HO0003";"11,53";"11,53"
"00609N7HO0004";"11,53";"11,53"
"00691DLOU0005";"20,66";"20,66"
"00698ANAR0001";"21,49";"21,49"
"00698CIAR0001";"28,1";"28,1"
"01001CODF0001";"12";"12"
"50014NEWT0061";"13,52";"13,52"
"50015DLTP0001";"15,61";"15,61"
"50015FFDD0005";"4,16";"4,16"
"50015FIBO0003";"3,11";"3,11"
"50015PROO0002";"3,11";"3,11"
"50017DARD0102";"3,11";"3,11"
"50369TARO0047";"3,07";"3,07"
"50518HASS0006";"3,65";"3,65"
"50573SWIM0002";"3,11";"3,11"
"00001DBPE0010";"4";"4"
"00001DBPE0011";"4";"4"
"00001DBPE0016";"4";"4"
"00001DBPE0017";"4";"4"
"00001DBPE0018";"4";"4"
"00001DBPE0019";"4";"4"
"00691DFMF0001";"12,32";"12,32"
"00691DLEC0007";"24,78";"24,78"
"00539S3ST0002";"113,23";"113,23"
"00076OROR0004";"6,5";"6,5"
"00076SHJG0014";"6,9";"6,9"
"00107BATT0001";"15";"15"
"00107SPRA0003";"16";"16"
"00120INAR0001";"10,5";"10,5"
"00228BPCW0007";"3,95";"3,95"
"00228DPOU0004";"2,95";"2,95"
"00228SMAN0007";"2,95";"2,95"
"00228100B0011";"12,95";"12,95"
"0022852__0030";"1,75";"1,75"
"00264INUI0001";"7,9";"7,9"
"00783BVSA0001";"10,4";"10,4"
"00783HARE0003";"5,9";"5,9"
"00783KANA0002";"5,9";"5,9"
"00783SPNE0012";"11,4";"11,4"
"00869DMTT0001";"8,5";"8,5"
"00869DURG0005";"15,87";"19,83"
"00869DURG0006";"20,58";"20,58"
"00869DYHI0001";"8,9";"8,9"
"00869GESA0009";"6";"6"
"00869KAZE0003";"7,1";"7,1"
"00869LEVI0004";"7,1";"7,1"
"00869MARS0002";"8,7";"8,7"
"00869URGO0001";"5,9";"5,9"
"00869URGR0001";"5,9";"5,9"
"00869VIJA0008";"6,4";"6,4"
"00977TRMA0001";"5,9";"5,9"
"00990BECT0002";"9,9";"9,9"
"00001ACTI0170";"3,3";"3,3"
"00001CLSS0001";"18";"18"
"00001KAEX0114";"4,2";"4,2"
"00002COUS0022";"3";"3"
"00002DSCH0001";"20,58";"20,58"
"00002IMMO0002";"7";"7"
"00002MMIN0084";"3";"3"
"00002RCOL0053";"2,2";"2,2"
"00002SHAM0003";"4";"4"
"00002TDSC0019";"6,99";"6,99"
"00002URAG0469";"2,8";"2,8"
"00002WORS0013";"5,5";"5,5"
"00004KEKK0003";"4";"4"
"00043ALFA0009";"5,7";"5,7"
"00043DANS0093";"2,7";"2,7"
"00043JULI0111";"3,2";"3,2"
"00043ZAGO0560";"2,7";"2,7"
"00052SLAL0001";"12,5";"12,5"
"00107PLAY0001";"14";"14"
"00120VISU0001";"13";"13"
"00228FABL0001";"15,95";"15,95"
"00228JLAC0004";"11,95";"11,95"
"00228NNID0001";"5,5";"5,5"
"00413CDNS0001";"24,79";"24,79"
"004645NPN0001";"17,5";"17,5"
"00560INVU0004";"5,9";"5,9"
"00691DLLA0001";"16,52";"16,52"
"00977PRIE0003";"5,9";"5,9"
"01066GDCA0001";"9";"9"
"50022PRE70012";"2,97";"2,97"
"00002ANSA0002";"4";"4"
"00002ANSA0004";"4";"4"
"00002CAPM0066";"4,3";"4,3"
"00002DOKU0004";"4,3";"4,3"
"00002MALO0049";"2";"2"
"00002MALO0050";"2";"2"
"00002MAMI0057";"4,3";"4,3"
"00002MGNO0043";"6,5";"6,5"
"00002MMIX0067";"4,3";"4,3"
"00002THOR0105";"3,3";"3,3"
"00110ELIX0001";"16";"16"
"00110FORG0001";"16";"16"
"00881BHAG0001";"2,4";"2,4"
"00881FEAG0001";"2,4";"2,4"
"00881FEAV0001";"2,4";"2,4"
"00881IMNS0001";"2,4";"2,4"
"00977ARCH0006";"5,5";"5,5"
"00977DEKI0014";"5,5";"5,5"
"01105FCM80001";"7,44";"7,44"
"50007GBTD0001";"3,65";"3,65"
"50007SCRE0001";"3,11";"3,11"
"50008ACTI0859";"3,11";"3,11"
"50008WETP0001";"15,61";"15,61"
"50008WOOW0001";"2,97";"2,97"
"50015CIRL0001";"3,11";"3,11"
"50015DSZO0001";"3,11";"3,11"
"50015GODL0020";"3,11";"3,11"
"50017CAM50001";"3,11";"3,11"
"50021TOYF0125";"5,2";"5,2"
"50021WAIS0051";"5,2";"5,2"
"50036NEW70010";"14,17";"14,17"
"50702LICO0000";"1,57";"1,57"
"50766VSMR0005";"3,65";"3,65"
"50793DRCR0001";"3,38";"3,38"
"00001EXPR0108";"6";"6"
"00008NAPO0001";"8,5";"8,5"
"00026ENLE0002";"10,5";"10,5"
"00034TEGP0001";"11";"11"
"00043GEAB0018";"3,2";"3,2"
"00108PINO0001";"16,99";"16,99"
"00120FOVI0001";"12";"12"
"00264OGCL0008";"9,5";"9,5"
"00295LLDB0001";"18";"18"
"00977BLSU0004";"5,9";"5,9"
"00001DECO0035";"3,9";"3,9"
"00001DQUE0114";"4,2";"4,2"
"00001NEVL0157";"3,9";"3,9"
"00001NEVL0169";"3,9";"3,9"
"00001NEVL0175";"3,9";"3,9"
"00001NEVL0201";"3,3";"3,3"
"00001VGAR0095";"4,2";"4,2"
"00002BECO0023";"4";"4"
"00002COCH0005";"4";"4"
"00002DCDS0001";"12,32";"12,32"
"00002DSAC0002";"20,58";"20,58"
"00002DSAC0005";"20,58";"20,58"
"00002DSC20001";"20,58";"20,58"
"00002HOCL0002";"5,9";"5,9"
"00002HOGI0005";"4";"4"
"00002HUXH0019";"3,9";"3,9"
"00002KAYP0007";"5";"5"
"00002KAYP0011";"5";"5"
"00002KAYP0012";"5,5";"5,5"
"00002KEKK0005";"5,5";"5,5"
"00002LIPA0004";"4";"4"
"00002MABE0009";"7";"7"
"00002RCOL0042";"2";"2"
"00002RCOL0043";"2";"2"
"00002RCOL0049";"2,2";"2,2"
"00002RCOL0051";"2,2";"2,2"
"00002RCOL0052";"2,2";"2,2"
"00002RCOL0054";"2,2";"2,2"
"00002TURA0010";"4,5";"4,5"
"00002TURA0020";"3";"3"
"00002TURA0021";"3";"3"
"00002TURA0022";"3";"3"
"00002TURA0023";"3";"3"
"00002TURA0024";"3";"3"
"00004MAR_0007";"4";"4"
"00028DAGR0066";"2,7";"2,7"
"00043ALMM0017";"5,7";"5,7"
"00043DYLA0255";"2,7";"2,7"
"00043NATA0100";"2,7";"2,7"
"00052GRST0006";"3,9";"3,9"
"00110FPED0003";"8,43";"8,43"
"00110MAST0001";"81,32";"81,32"
"00120ZPMD0001";"17";"17"
"00127SMCI0001";"18";"18"
"00145QUAT0001";"17,99";"17,99"
"00151KMK20005";"5,48";"5,48"
"00151SSSV0001";"9,42";"9,42"
"00228DCLS0001";"9,95";"9,95"
"00228JSA_0001";"2,95";"2,95"
"0022852__0029";"1,75";"1,75"
"00324BNDI0001";"59";"59"
"00324NARU0001";"20";"20"
"00365TEOJ0002";"68,93";"68,93"
"00386G1RE0001";"14,83";"14,83"
"00528VELO0001";"8,9";"8,9"
"00560PLAT0004";"5,9";"5,9"
"00560ZERO0007";"5,9";"5,9"
"00560ZOLO0002";"5,9";"5,9"
"00567PVPL0001";"12";"12"
"00663FMAI0001";"20";"20"
"00691DHCE0001";"82,67";"82,67"
"00691DWOR0007";"16,52";"16,52"
"00977PRIE0004";"5,9";"5,9"
"01104AVLA0001";"9,9";"9,9"
"01105FCS80001";"1,49";"1,49"
"50014FANG0268";"9,36";"9,36"
"50015DAFL0001";"1,03";"1,03"
"50015DDBW0001";"3,11";"3,11"
"50015FEAR0001";"3,11";"3,11"
"50794UNBE0001";"15,57";"15,57"
"00001AMIC0106";"3,3";"3,3"
"00001KMPR0001";"5";"5"
"00001KMPR0011";"4,5";"4,5"
"00001POBR0029";"3,3";"3,3"
"00001POBR0054";"3,9";"3,9"
"00001POBR0092";"3,3";"3,3"
"00001SHOT0086";"3,9";"3,9"
"00001SKAP0148";"6";"6"
"00001SKAP0149";"6";"6"
"00001TECH0087";"3,9";"3,9"
"00001TURN0073";"3,3";"3,3"
"00001TURN0083";"3,9";"3,9"
"00001VGAR0081";"4,2";"4,2"
"00001VGAR0082";"4,2";"4,2"
"00001VGAR0083";"4,2";"4,2"
"00002COUS0025";"3";"3"
"00002FISC0034";"2,2";"2,2"
"00002LIFE0017";"5,5";"5,5"
"00002MALO0085";"4,3";"4,3"
"00002MAMI0032";"4";"4"
"00002MEVE0060";"4,3";"4,3"
"00002RCOL0047";"2,2";"2,2"
"00002TRBL0003";"4,9";"4,9"
"00002TURA0018";"4,5";"4,5"
"00002TURA0025";"3";"3"
"00002URAG0474";"2,8";"2,8"
"00002VAGA0038";"4";"4"
"00002VEDI0001";"14";"14"
"00002WOLV0215";"3,3";"3,3"
"00002X___0009";"4";"4"
"00034IGCS0001";"15";"15"
"00076DNA20002";"12,39";"12,39"
"00076DZAM0002";"16,52";"16,52"
"00154CHMW0001";"21";"21"
"00154CHTD0001";"17";"17"
"00228BPCW0006";"3,95";"3,95"
"00228HELB0001";"4,95";"4,95"
"00609NHIL0001";"33,01";"33,01"
"00969HPWA0001";"32,23";"32,23"
"00001AMIC0121";"3,3";"3,3"
"00002ANHE0035";"2";"2"
"00002ANHE0036";"2";"2"
"00002ANHE0040";"2,2";"2,2"
"00002ANHE0041";"2,2";"2,2"
"00002ANHE0043";"2,2";"2,2"
"00002ANSA0005";"4";"4"
"00002ANSA0014";"4";"4"
"00002ANSA0017";"4";"4"
"00002ANSA0018";"4";"4"
"00002ANSA0019";"4";"4"
"00002ANSA0020";"4";"4"
"00002ANSA0021";"4";"4"
"00002ANSA0022";"4";"4"
"00002ANSA0023";"4";"4"
"00002ANSA0024";"4";"4"
"00002ANSA0026";"5";"5"
"00002BECO0008";"4";"4"
"00002BECO0009";"4";"4"
"00002BECO0014";"4";"4"
"00002BECO0017";"4";"4"
"00002BECO0021";"4";"4"
"00002BECO0022";"4";"4"
"00002BECO0024";"4";"4"
"00002BECO0030";"4";"4"
"00002COCH0006";"4";"4"
"00002COCH0007";"4";"4"
"00002COCH0008";"4";"4"
"00002COCH0009";"4";"4"
"00002COCH0010";"4";"4"
"00002DSAC0003";"20,58";"20,58"
"00002FISC0003";"2";"2"
"00002FISC0019";"2";"2"
"00002FISC0020";"2";"2"
"00002FISC0021";"2";"2"
"00002FISC0022";"2";"2"
"00002FISC0023";"2";"2"
"00002FISC0024";"2";"2"
"00002FISC0025";"2";"2"
"00002FISC0027";"2";"2"
"00002IMMO0001";"7";"7"
"00002IMMO0013";"7";"7"
"00002IMMO0014";"7";"7"
"00002KAYP0009";"5";"5"
"00002KAYP0010";"5";"5"
"00002KIGO0029";"2";"2"
"00002MALO0051";"2";"2"
"00002MALO0052";"2";"2"
"00002MALO0056";"2";"2"
"00002MSNS0021";"3,9";"3,9"
"00002MSNS0023";"3,9";"3,9"
"00002SHAM0014";"4,5";"4,5"
"00002VEIL0007";"5,5";"5,5"
"00004SHAO0002";"4,5";"4,5"
"00023BL130001";"7,9";"7,9"
"00028DA130011";"2,7";"2,7"
"00028EUTU0087";"8";"8"
"00043MVEN0113";"3,5";"3,5"
"00107VAMP0001";"16";"16"
"00120ARZE0001";"13";"13"
"00145RICO0001";"29,99";"29,99"
"00186MAXE0001";"74,98";"74,98"
"00228BGDG0001";"12,95";"12,95"
"00228DEMO0002";"8,95";"8,95"
"00228DPGT0004";"2,95";"2,95"
"00228FATO0001";"6,95";"6,95"
"00228LOBO0002";"8,95";"8,95"
"00228LVFR0007";"2,95";"2,95"
"00228SB2S0003";"1,95";"1,95"
"0022852__0028";"1,75";"1,75"
"00318DDDD0001";"11,53";"11,53"
"00318LODD0003";"14,95";"14,95"
"00318SIRE0001";"29,95";"29,95"
"00318SIRE0002";"9,95";"9,95"
"00691PIJE0003";"5,9";"5,9"
"00765CUIM0002";"17";"17"
"00814AVPS0001";"16,9";"16,9"
"00814MUFU0001";"20,62";"20,62"
"00833BLOT0001";"9,9";"9,9"
"00872QUEB0001";"14";"14"
"00977PRIE0001";"5,9";"5,9"
"01032APAF0001";"19,5";"19,5"
"01032CAEM0001";"12,9";"12,9"
"01032DDBF0001";"19,5";"19,5"
"01032DDFA0001";"15";"15"
"01032DDPV0001";"19,5";"19,5"
"50008ACTI0858";"3,65";"3,65"
"50014NEWT0060";"13,52";"13,52"
"50021WIZA0194";"6,24";"6,24"
"50040MABT0002";"18,92";"18,92"
"50082HM070012";"7,24";"7,24"
"50116PHAN0003";"10,4";"10,4"
"00001KHOR0001";"2,7";"2,7"
"00002BCSN0007";"5";"5"
"00002CAPM0057";"4";"4"
"00002DNAR0009";"12,32";"12,32"
"00002FAN40278";"3,3";"3,3"
"00002GAEX0008";"6";"6"
"00002IKIG0002";"7";"7"
"00002LOWC0026";"5,5";"5,5"
"00002MABE0020";"7,5";"7,5"
"00002MSNS0024";"3,9";"3,9"
"00002MSNS0025";"5,5";"5,5"
"00002RIBI0001";"7";"7"
"00002RISP0001";"7";"7"
"00002SDDE0008";"7,5";"7,5"
"00002XMUN0152";"3,8";"3,8"
"00004MYMM0001";"10,5";"10,5"
"00026BERL0001";"13";"13"
"00026FDCH0156";"3";"3"
"00035ADAN0195";"1";"1"
"00035ANDV0195";"8,5";"8,5"
"00043NATA0198";"2,7";"2,7"
"00076BECK0013";"6,5";"6,5"
"00089LCDR0001";"14,5";"14,5"
"00228DCQQ0001";"12,95";"12,95"
"00228JLEL0001";"2,95";"2,95"
"00572HLVS0002";"19";"19"
"00572MONA0001";"19";"19"
"00572SCON0002";"29";"29"
